review_id,customer_id,product_id,rating,comment,review_date
2700,357,318,2,Poor quality and doesn't work as described.,2023-11-15
2701,350,805,5,Highly recommend! Excellent quality.,2023-11-17
2702,61,773,3,"Works as expected, nothing special though.",2023-10-29
2703,68,709,1,Poor quality and doesn't work as described.,2023-05-14
2704,433,1059,5,Perfect in every way. Worth every penny!,2023-04-21
2705,325,777,4,Absolutely love it! Exceeded my expectations.,2023-12-24
2706,538,541,3,"Works as expected, nothing special though.",2023-04-08
2707,214,79,3,"Works as expected, nothing special though.",2023-09-23
2708,244,526,4,Highly recommend! Excellent quality.,2023-05-23
2709,490,128,5,Perfect in every way. Worth every penny!,2023-01-14
2710,389,484,4,Highly recommend! Excellent quality.,2023-06-15
2711,140,696,3,"Works as expected, nothing special though.",2023-12-27
2712,39,478,1,Very disappointed with this purchase.,2023-12-09
2713,335,399,3,"Good product overall, but has some minor issues.",2023-10-24
2714,310,328,5,Highly recommend! Excellent quality.,2023-09-04
2715,193,203,5,Highly recommend! Excellent quality.,2023-05-04
2716,520,57,5,Absolutely love it! Exceeded my expectations.,2023-05-12
2717,139,1063,3,"Works as expected, nothing special though.",2023-06-03
2718,187,576,4,Perfect in every way. Worth every penny!,2023-08-09
2719,131,500,1,Poor quality and doesn't work as described.,2023-03-11
2720,227,578,4,Highly recommend! Excellent quality.,2023-11-04
2721,226,955,5,Absolutely love it! Exceeded my expectations.,2023-08-09
2722,18,566,5,Highly recommend! Excellent quality.,2023-10-05
2723,79,317,3,"Good product overall, but has some minor issues.",2023-08-29
2724,511,947,3,"Good product overall, but has some minor issues.",2023-03-30
2725,182,896,4,Perfect in every way. Worth every penny!,2023-09-06
2726,64,539,4,Perfect in every way. Worth every penny!,2023-06-27
2727,64,338,2,Very disappointed with this purchase.,2023-03-19
2728,280,235,5,Absolutely love it! Exceeded my expectations.,2023-05-09
2729,524,234,5,Highly recommend! Excellent quality.,2023-05-19
2730,542,522,5,Absolutely love it! Exceeded my expectations.,2023-01-13
2731,23,729,4,Absolutely love it! Exceeded my expectations.,2023-12-09
2732,137,156,4,Perfect in every way. Worth every penny!,2023-02-10
2733,247,54,4,Perfect in every way. Worth every penny!,2023-06-22
2734,490,694,2,Poor quality and doesn't work as described.,2023-02-23
2735,408,46,3,"Good product overall, but has some minor issues.",2023-02-23
2736,438,905,2,Poor quality and doesn't work as described.,2023-11-21
2737,134,384,4,Highly recommend! Excellent quality.,2023-05-21
2738,446,4,2,Very disappointed with this purchase.,2023-09-21
2739,179,497,3,"Good product overall, but has some minor issues.",2023-01-08
2740,208,337,3,"Works as expected, nothing special though.",2023-10-08
2741,513,775,4,Perfect in every way. Worth every penny!,2023-03-24
2742,386,714,4,Absolutely love it! Exceeded my expectations.,2023-01-22
2743,269,367,5,Highly recommend! Excellent quality.,2023-01-29
2744,465,519,4,Absolutely love it! Exceeded my expectations.,2023-12-22
2745,273,1074,3,"Good product overall, but has some minor issues.",2023-02-15
2746,415,1047,5,Perfect in every way. Worth every penny!,2023-02-11
2747,133,916,1,Poor quality and doesn't work as described.,2023-03-20
2748,303,82,5,Highly recommend! Excellent quality.,2023-06-20
2749,189,957,4,Perfect in every way. Worth every penny!,2023-01-23
2750,237,92,3,"Good product overall, but has some minor issues.",2023-06-13
2751,61,538,3,"Good product overall, but has some minor issues.",2023-01-30
2752,83,385,4,Absolutely love it! Exceeded my expectations.,2023-06-05
2753,361,592,5,Highly recommend! Excellent quality.,2023-07-20
2754,215,648,3,"Works as expected, nothing special though.",2023-01-29
2755,2,817,3,"Good product overall, but has some minor issues.",2023-04-06
2756,378,521,4,Absolutely love it! Exceeded my expectations.,2023-08-01
2757,243,340,1,Poor quality and doesn't work as described.,2023-02-04
2758,101,690,4,Perfect in every way. Worth every penny!,2023-08-16
2759,19,778,3,"Works as expected, nothing special though.",2023-08-22
2760,373,341,2,Poor quality and doesn't work as described.,2023-02-09
2761,291,1005,4,Highly recommend! Excellent quality.,2023-02-15
2762,429,992,4,Highly recommend! Excellent quality.,2023-10-26
2763,536,711,5,Perfect in every way. Worth every penny!,2023-08-29
2764,354,1087,2,Poor quality and doesn't work as described.,2023-04-13
2765,457,159,3,"Good product overall, but has some minor issues.",2023-03-08
2766,406,414,4,Perfect in every way. Worth every penny!,2023-03-26
2767,224,345,5,Perfect in every way. Worth every penny!,2023-11-02
2768,292,864,3,"Good product overall, but has some minor issues.",2023-08-08
2769,235,1,3,"Works as expected, nothing special though.",2023-02-02
2770,534,653,2,Poor quality and doesn't work as described.,2023-03-19
2771,319,584,4,Highly recommend! Excellent quality.,2023-12-12
2772,334,705,3,"Works as expected, nothing special though.",2023-07-28
2773,109,466,4,Highly recommend! Excellent quality.,2023-08-15
2774,456,348,4,Perfect in every way. Worth every penny!,2023-12-14
2775,392,383,3,"Good product overall, but has some minor issues.",2023-01-25
2776,162,547,5,Highly recommend! Excellent quality.,2023-06-18
2777,89,986,3,"Good product overall, but has some minor issues.",2023-02-06
2778,244,611,1,Very disappointed with this purchase.,2023-02-11
2779,180,154,5,Highly recommend! Excellent quality.,2023-04-14
2780,487,216,3,"Works as expected, nothing special though.",2023-06-27
2781,51,108,5,Absolutely love it! Exceeded my expectations.,2023-09-06
2782,294,425,4,Perfect in every way. Worth every penny!,2023-11-13
2783,241,676,4,Highly recommend! Excellent quality.,2023-10-04
2784,425,402,4,Perfect in every way. Worth every penny!,2023-05-24
2785,326,1063,4,Absolutely love it! Exceeded my expectations.,2023-04-20
2786,409,1056,4,Perfect in every way. Worth every penny!,2023-02-08
2787,63,890,4,Perfect in every way. Worth every penny!,2023-11-08
2788,440,965,5,Perfect in every way. Worth every penny!,2023-08-08
2789,57,859,4,Absolutely love it! Exceeded my expectations.,2023-12-31
2790,209,308,3,"Works as expected, nothing special though.",2023-12-05
2791,235,765,2,Very disappointed with this purchase.,2023-05-23
2792,198,1058,2,Very disappointed with this purchase.,2023-11-22
2793,89,980,3,"Good product overall, but has some minor issues.",2023-01-26
2794,281,730,2,Poor quality and doesn't work as described.,2023-11-25
2795,326,797,1,Very disappointed with this purchase.,2023-09-21
2796,430,869,5,Perfect in every way. Worth every penny!,2023-09-16
2797,395,1023,5,Perfect in every way. Worth every penny!,2023-04-20
2798,112,881,1,Very disappointed with this purchase.,2023-06-07
2799,244,1094,5,Perfect in every way. Worth every penny!,2023-04-19
2800,84,788,5,Perfect in every way. Worth every penny!,2023-09-15
2801,173,504,5,Highly recommend! Excellent quality.,2023-04-02
2802,59,170,3,"Works as expected, nothing special though.",2023-03-05
2803,392,483,5,Perfect in every way. Worth every penny!,2023-11-26
2804,276,19,5,Perfect in every way. Worth every penny!,2023-02-24
2805,142,471,3,"Good product overall, but has some minor issues.",2023-12-17
2806,6,301,4,Highly recommend! Excellent quality.,2023-09-12
2807,316,837,2,Poor quality and doesn't work as described.,2023-08-28
2808,36,858,4,Absolutely love it! Exceeded my expectations.,2023-05-23
2809,94,440,3,"Good product overall, but has some minor issues.",2023-12-20
2810,543,804,4,Highly recommend! Excellent quality.,2023-08-14
2811,119,43,3,"Works as expected, nothing special though.",2023-09-01
2812,121,658,3,"Good product overall, but has some minor issues.",2023-11-14
2813,484,272,5,Perfect in every way. Worth every penny!,2023-01-25
2814,265,1013,4,Highly recommend! Excellent quality.,2023-07-06
2815,77,570,4,Perfect in every way. Worth every penny!,2023-12-25
2816,31,380,3,"Works as expected, nothing special though.",2023-09-12
2817,240,248,5,Highly recommend! Excellent quality.,2023-04-30
2818,31,509,5,Absolutely love it! Exceeded my expectations.,2023-12-26
2819,474,1010,5,Perfect in every way. Worth every penny!,2023-09-29
2820,182,748,5,Absolutely love it! Exceeded my expectations.,2023-08-03
2821,393,269,5,Absolutely love it! Exceeded my expectations.,2023-07-19
2822,67,774,4,Absolutely love it! Exceeded my expectations.,2023-07-06
2823,541,696,5,Absolutely love it! Exceeded my expectations.,2023-08-06
2824,226,281,4,Absolutely love it! Exceeded my expectations.,2023-09-03
2825,430,1001,3,"Works as expected, nothing special though.",2023-06-23
2826,374,850,4,Highly recommend! Excellent quality.,2023-05-14
2827,350,542,3,"Works as expected, nothing special though.",2023-06-14
2828,471,173,4,Highly recommend! Excellent quality.,2023-10-22
2829,197,725,2,Very disappointed with this purchase.,2023-03-24
2830,82,276,3,"Good product overall, but has some minor issues.",2023-08-20
2831,255,833,4,Perfect in every way. Worth every penny!,2023-06-14
2832,499,62,2,Poor quality and doesn't work as described.,2023-01-07
2833,81,1054,3,"Works as expected, nothing special though.",2023-05-29
2834,93,737,4,Absolutely love it! Exceeded my expectations.,2023-05-05
2835,135,791,2,Poor quality and doesn't work as described.,2023-04-30
2836,187,866,4,Perfect in every way. Worth every penny!,2023-01-04
2837,471,976,4,Perfect in every way. Worth every penny!,2023-03-27
2838,155,765,3,"Good product overall, but has some minor issues.",2023-05-07
2839,102,849,4,Perfect in every way. Worth every penny!,2023-08-04
2840,140,372,3,"Good product overall, but has some minor issues.",2023-12-31
2841,296,758,5,Absolutely love it! Exceeded my expectations.,2023-02-02
2842,356,940,4,Highly recommend! Excellent quality.,2023-11-25
2843,197,775,4,Absolutely love it! Exceeded my expectations.,2023-03-14
2844,360,431,2,Very disappointed with this purchase.,2023-08-15
2845,169,93,5,Highly recommend! Excellent quality.,2023-04-20
2846,68,800,2,Poor quality and doesn't work as described.,2023-03-01
2847,385,799,3,"Works as expected, nothing special though.",2023-06-28
2848,446,869,2,Poor quality and doesn't work as described.,2023-05-11
2849,462,222,3,"Good product overall, but has some minor issues.",2023-10-19
2850,413,199,4,Absolutely love it! Exceeded my expectations.,2023-01-23
2851,170,539,3,"Good product overall, but has some minor issues.",2023-07-18
2852,207,430,3,"Works as expected, nothing special though.",2023-10-29
2853,245,540,3,"Good product overall, but has some minor issues.",2023-07-10
2854,244,443,3,"Works as expected, nothing special though.",2023-10-04
2855,369,174,4,Perfect in every way. Worth every penny!,2023-02-13
2856,409,670,3,"Good product overall, but has some minor issues.",2023-09-14
2857,469,23,5,Highly recommend! Excellent quality.,2023-01-16
2858,97,1055,3,"Good product overall, but has some minor issues.",2023-04-21
2859,21,560,3,"Works as expected, nothing special though.",2023-01-17
2860,11,578,3,"Works as expected, nothing special though.",2023-12-27
2861,452,419,3,"Good product overall, but has some minor issues.",2023-02-06
2862,394,245,5,Absolutely love it! Exceeded my expectations.,2023-02-08
2863,266,67,3,"Good product overall, but has some minor issues.",2023-12-27
2864,352,245,5,Absolutely love it! Exceeded my expectations.,2023-06-02
2865,80,617,5,Absolutely love it! Exceeded my expectations.,2023-08-03
2866,395,12,3,"Good product overall, but has some minor issues.",2023-12-20
2867,239,686,4,Highly recommend! Excellent quality.,2023-01-26
2868,379,156,4,Perfect in every way. Worth every penny!,2023-09-04
2869,290,165,3,"Works as expected, nothing special though.",2023-02-03
2870,71,803,3,"Works as expected, nothing special though.",2023-08-26
2871,153,798,3,"Good product overall, but has some minor issues.",2023-07-02
2872,515,767,1,Poor quality and doesn't work as described.,2023-07-11
2873,377,480,4,Perfect in every way. Worth every penny!,2023-12-01
2874,188,675,3,"Works as expected, nothing special though.",2023-11-10
2875,430,862,4,Absolutely love it! Exceeded my expectations.,2023-07-23
2876,422,127,5,Highly recommend! Excellent quality.,2023-01-31
2877,408,803,5,Absolutely love it! Exceeded my expectations.,2023-01-06
2878,466,249,2,Very disappointed with this purchase.,2023-05-01
2879,367,327,3,"Works as expected, nothing special though.",2023-01-13
2880,28,983,4,Highly recommend! Excellent quality.,2023-08-24
2881,524,793,3,"Works as expected, nothing special though.",2023-01-13
2882,125,1044,1,Very disappointed with this purchase.,2023-06-01
2883,341,811,4,Highly recommend! Excellent quality.,2023-11-24
2884,58,7,1,Poor quality and doesn't work as described.,2023-11-30
2885,536,967,4,Perfect in every way. Worth every penny!,2023-06-02
2886,424,964,4,Highly recommend! Excellent quality.,2023-06-25
2887,124,447,1,Very disappointed with this purchase.,2023-12-05
2888,395,366,2,Poor quality and doesn't work as described.,2023-03-13
2889,330,569,3,"Good product overall, but has some minor issues.",2023-11-15
2890,469,632,3,"Works as expected, nothing special though.",2023-11-10
2891,111,168,4,Absolutely love it! Exceeded my expectations.,2023-04-09
2892,361,95,4,Highly recommend! Excellent quality.,2023-05-02
2893,118,840,5,Highly recommend! Excellent quality.,2023-07-12
2894,526,945,4,Perfect in every way. Worth every penny!,2023-11-21
2895,308,1095,3,"Works as expected, nothing special though.",2023-06-06
2896,170,702,2,Poor quality and doesn't work as described.,2023-08-06
2897,239,381,3,"Works as expected, nothing special though.",2023-08-12
2898,470,482,4,Highly recommend! Excellent quality.,2023-11-04
2899,84,536,4,Perfect in every way. Worth every penny!,2023-02-19
2900,4,298,3,"Good product overall, but has some minor issues.",2023-03-15
2901,390,882,4,Highly recommend! Excellent quality.,2023-02-14
2902,386,734,5,Absolutely love it! Exceeded my expectations.,2023-08-17
2903,233,349,4,Highly recommend! Excellent quality.,2023-11-07
2904,380,179,5,Absolutely love it! Exceeded my expectations.,2023-05-19
2905,316,969,5,Highly recommend! Excellent quality.,2023-06-21
2906,43,614,2,Very disappointed with this purchase.,2023-09-25
2907,178,346,1,Very disappointed with this purchase.,2023-10-31
2908,66,1007,4,Absolutely love it! Exceeded my expectations.,2023-04-27
2909,72,121,3,"Works as expected, nothing special though.",2023-05-01
2910,79,291,5,Absolutely love it! Exceeded my expectations.,2023-05-25
2911,282,941,2,Poor quality and doesn't work as described.,2023-03-15
2912,38,1061,3,"Good product overall, but has some minor issues.",2023-06-29
2913,41,542,3,"Good product overall, but has some minor issues.",2023-09-05
2914,253,433,5,Perfect in every way. Worth every penny!,2023-12-10
2915,465,65,3,"Good product overall, but has some minor issues.",2023-09-22
2916,57,1079,3,"Good product overall, but has some minor issues.",2023-04-28
2917,536,521,3,"Good product overall, but has some minor issues.",2023-02-09
2918,365,1028,5,Highly recommend! Excellent quality.,2023-09-19
2919,522,1082,3,"Works as expected, nothing special though.",2023-03-15
2920,336,561,3,"Good product overall, but has some minor issues.",2023-11-16
2921,335,610,3,"Works as expected, nothing special though.",2023-03-05
2922,475,507,5,Absolutely love it! Exceeded my expectations.,2023-04-23
2923,112,725,3,"Works as expected, nothing special though.",2023-06-22
2924,427,783,4,Highly recommend! Excellent quality.,2023-09-27
2925,536,153,3,"Works as expected, nothing special though.",2023-08-08
2926,76,216,5,Absolutely love it! Exceeded my expectations.,2023-01-12
2927,97,854,4,Perfect in every way. Worth every penny!,2023-04-03
2928,244,152,4,Absolutely love it! Exceeded my expectations.,2023-09-17
2929,159,522,2,Very disappointed with this purchase.,2023-06-13
2930,496,712,2,Very disappointed with this purchase.,2023-05-27
2931,371,676,3,"Good product overall, but has some minor issues.",2023-02-23
2932,76,987,5,Perfect in every way. Worth every penny!,2023-07-29
2933,76,353,2,Very disappointed with this purchase.,2023-05-03
2934,81,381,2,Poor quality and doesn't work as described.,2023-09-01
2935,357,357,3,"Good product overall, but has some minor issues.",2023-07-14
2936,445,377,4,Perfect in every way. Worth every penny!,2023-06-15
2937,392,124,4,Highly recommend! Excellent quality.,2023-10-05
2938,110,39,4,Absolutely love it! Exceeded my expectations.,2023-02-08
2939,154,1049,3,"Good product overall, but has some minor issues.",2023-07-25
2940,96,829,4,Perfect in every way. Worth every penny!,2023-09-15
2941,120,611,5,Perfect in every way. Worth every penny!,2023-05-30
2942,370,1061,4,Highly recommend! Excellent quality.,2023-01-06
2943,538,866,5,Highly recommend! Excellent quality.,2023-10-21
2944,329,1005,4,Highly recommend! Excellent quality.,2023-03-18
2945,54,175,3,"Good product overall, but has some minor issues.",2023-02-11
2946,453,920,3,"Good product overall, but has some minor issues.",2023-11-22
2947,355,343,4,Absolutely love it! Exceeded my expectations.,2023-08-07
2948,372,754,4,Absolutely love it! Exceeded my expectations.,2023-11-08
2949,230,929,4,Highly recommend! Excellent quality.,2023-06-03
2950,99,500,1,Poor quality and doesn't work as described.,2023-03-24
2951,79,215,4,Highly recommend! Excellent quality.,2023-01-11
2952,180,490,4,Highly recommend! Excellent quality.,2023-02-07
2953,269,748,5,Absolutely love it! Exceeded my expectations.,2023-01-23
2954,44,868,4,Highly recommend! Excellent quality.,2023-04-27
2955,396,823,3,"Good product overall, but has some minor issues.",2023-10-06
2956,192,775,5,Perfect in every way. Worth every penny!,2023-03-11
2957,376,560,2,Very disappointed with this purchase.,2023-06-07
2958,38,747,3,"Good product overall, but has some minor issues.",2023-04-09
2959,17,782,4,Perfect in every way. Worth every penny!,2023-05-07
2960,109,581,3,"Works as expected, nothing special though.",2023-01-19
2961,163,495,3,"Good product overall, but has some minor issues.",2023-01-22
2962,352,87,4,Highly recommend! Excellent quality.,2023-01-30
2963,398,187,3,"Works as expected, nothing special though.",2023-05-30
2964,349,965,5,Highly recommend! Excellent quality.,2023-06-28
2965,192,284,5,Perfect in every way. Worth every penny!,2023-04-28
2966,527,143,3,"Good product overall, but has some minor issues.",2023-09-03
2967,372,90,5,Highly recommend! Excellent quality.,2023-05-24
2968,319,349,5,Highly recommend! Excellent quality.,2023-12-04
2969,133,70,4,Absolutely love it! Exceeded my expectations.,2023-02-04
2970,402,595,3,"Works as expected, nothing special though.",2023-04-24
2971,517,293,3,"Good product overall, but has some minor issues.",2023-05-10
2972,428,591,4,Absolutely love it! Exceeded my expectations.,2023-03-04
2973,221,1083,4,Perfect in every way. Worth every penny!,2023-09-12
2974,64,588,5,Absolutely love it! Exceeded my expectations.,2023-02-12
2975,36,810,2,Very disappointed with this purchase.,2023-02-07
2976,358,621,3,"Good product overall, but has some minor issues.",2023-08-15
2977,265,710,4,Absolutely love it! Exceeded my expectations.,2023-04-09
2978,484,808,4,Perfect in every way. Worth every penny!,2023-10-03
2979,242,210,5,Perfect in every way. Worth every penny!,2023-06-27
2980,252,381,4,Absolutely love it! Exceeded my expectations.,2023-12-22
2981,257,1055,3,"Good product overall, but has some minor issues.",2023-12-09
2982,21,641,4,Absolutely love it! Exceeded my expectations.,2023-12-18
2983,395,1030,5,Highly recommend! Excellent quality.,2023-09-11
2984,542,9,3,"Good product overall, but has some minor issues.",2023-09-14
2985,389,161,5,Absolutely love it! Exceeded my expectations.,2023-01-07
2986,406,1029,3,"Good product overall, but has some minor issues.",2023-07-18
2987,233,1078,5,Absolutely love it! Exceeded my expectations.,2023-12-21
2988,9,718,3,"Good product overall, but has some minor issues.",2023-11-29
2989,72,600,3,"Good product overall, but has some minor issues.",2023-06-24
2990,376,1080,3,"Good product overall, but has some minor issues.",2023-12-30
2991,229,349,4,Perfect in every way. Worth every penny!,2023-09-12
2992,453,472,3,"Works as expected, nothing special though.",2023-06-16
2993,90,119,3,"Works as expected, nothing special though.",2023-01-12
2994,37,277,4,Highly recommend! Excellent quality.,2023-06-30
2995,44,28,3,"Works as expected, nothing special though.",2023-10-20
2996,23,797,3,"Works as expected, nothing special though.",2023-03-28
2997,260,1076,2,Poor quality and doesn't work as described.,2023-07-07
2998,53,559,3,"Works as expected, nothing special though.",2023-09-14
2999,383,324,4,Perfect in every way. Worth every penny!,2023-10-04
3000,231,858,4,Perfect in every way. Worth every penny!,2023-12-07
3001,44,1064,4,Perfect in every way. Worth every penny!,2023-09-09
3002,487,444,5,Absolutely love it! Exceeded my expectations.,2023-03-14
3003,50,212,3,"Works as expected, nothing special though.",2023-08-21
3004,437,833,2,Poor quality and doesn't work as described.,2023-09-24
3005,364,207,4,Perfect in every way. Worth every penny!,2023-05-02
3006,220,513,5,Absolutely love it! Exceeded my expectations.,2023-07-25
3007,539,427,5,Highly recommend! Excellent quality.,2023-09-02
3008,536,540,4,Highly recommend! Excellent quality.,2023-04-29
3009,305,359,2,Poor quality and doesn't work as described.,2023-08-01
3010,398,411,4,Absolutely love it! Exceeded my expectations.,2023-10-08
3011,136,252,4,Perfect in every way. Worth every penny!,2023-10-14
3012,406,125,3,"Good product overall, but has some minor issues.",2023-12-04
3013,286,439,2,Very disappointed with this purchase.,2023-04-19
3014,256,51,4,Perfect in every way. Worth every penny!,2023-06-10
3015,208,324,3,"Works as expected, nothing special though.",2023-02-14
3016,342,476,3,"Works as expected, nothing special though.",2023-04-12
3017,548,835,5,Absolutely love it! Exceeded my expectations.,2023-09-21
3018,506,953,4,Perfect in every way. Worth every penny!,2023-04-28
3019,501,706,5,Perfect in every way. Worth every penny!,2023-02-09
3020,385,349,3,"Good product overall, but has some minor issues.",2023-04-29
3021,468,1077,5,Highly recommend! Excellent quality.,2023-12-30
3022,372,614,5,Highly recommend! Excellent quality.,2023-07-17
3023,328,908,3,"Good product overall, but has some minor issues.",2023-04-27
3024,521,141,4,Absolutely love it! Exceeded my expectations.,2023-02-03
3025,363,606,3,"Good product overall, but has some minor issues.",2023-09-15
3026,488,158,5,Absolutely love it! Exceeded my expectations.,2023-01-01
3027,196,270,4,Absolutely love it! Exceeded my expectations.,2023-03-03
3028,154,849,4,Absolutely love it! Exceeded my expectations.,2023-12-19
3029,199,637,3,"Good product overall, but has some minor issues.",2023-08-13
3030,259,154,3,"Good product overall, but has some minor issues.",2023-02-27
3031,505,816,5,Perfect in every way. Worth every penny!,2023-12-18
3032,80,566,5,Absolutely love it! Exceeded my expectations.,2023-03-19
3033,250,911,5,Perfect in every way. Worth every penny!,2023-07-22
3034,329,414,3,"Good product overall, but has some minor issues.",2023-07-22
3035,512,476,4,Perfect in every way. Worth every penny!,2023-12-24
3036,510,519,4,Highly recommend! Excellent quality.,2023-04-23
3037,79,1050,4,Perfect in every way. Worth every penny!,2023-11-26
3038,506,425,4,Absolutely love it! Exceeded my expectations.,2023-05-31
3039,350,826,4,Highly recommend! Excellent quality.,2023-10-06
3040,169,339,5,Absolutely love it! Exceeded my expectations.,2023-06-26
3041,387,372,2,Poor quality and doesn't work as described.,2023-07-21
3042,50,820,3,"Works as expected, nothing special though.",2023-08-02
3043,259,203,2,Poor quality and doesn't work as described.,2023-07-02
3044,128,725,5,Perfect in every way. Worth every penny!,2023-08-23
3045,119,80,5,Highly recommend! Excellent quality.,2023-10-10
3046,380,132,4,Highly recommend! Excellent quality.,2023-05-09
3047,218,588,4,Absolutely love it! Exceeded my expectations.,2023-06-06
3048,429,28,3,"Works as expected, nothing special though.",2023-04-18
3049,492,641,3,"Works as expected, nothing special though.",2023-09-28
3050,109,344,2,Very disappointed with this purchase.,2023-04-10
3051,537,218,2,Poor quality and doesn't work as described.,2023-01-22
3052,447,839,2,Poor quality and doesn't work as described.,2023-08-19
3053,28,518,5,Perfect in every way. Worth every penny!,2023-07-16
3054,322,42,4,Absolutely love it! Exceeded my expectations.,2023-07-09
3055,250,1,4,Perfect in every way. Worth every penny!,2023-09-05
3056,471,1011,1,Poor quality and doesn't work as described.,2023-05-05
3057,438,27,3,"Good product overall, but has some minor issues.",2023-06-15
3058,538,507,4,Highly recommend! Excellent quality.,2023-12-07
3059,56,492,4,Absolutely love it! Exceeded my expectations.,2023-08-07
3060,220,13,3,"Good product overall, but has some minor issues.",2023-06-21
3061,379,192,5,Highly recommend! Excellent quality.,2023-01-24
3062,339,471,2,Poor quality and doesn't work as described.,2023-02-02
3063,387,1030,3,"Works as expected, nothing special though.",2023-11-22
3064,165,573,5,Perfect in every way. Worth every penny!,2023-08-14
3065,285,768,5,Absolutely love it! Exceeded my expectations.,2023-06-24
3066,345,156,4,Absolutely love it! Exceeded my expectations.,2023-11-23
3067,478,381,4,Absolutely love it! Exceeded my expectations.,2023-06-03
3068,169,512,5,Highly recommend! Excellent quality.,2023-09-03
3069,43,537,4,Perfect in every way. Worth every penny!,2023-07-27
3070,4,596,5,Highly recommend! Excellent quality.,2023-03-31
3071,195,186,3,"Works as expected, nothing special though.",2023-05-10
3072,288,659,5,Perfect in every way. Worth every penny!,2023-01-06
3073,115,47,3,"Good product overall, but has some minor issues.",2023-07-31
3074,166,93,4,Perfect in every way. Worth every penny!,2023-11-24
3075,150,88,5,Perfect in every way. Worth every penny!,2023-12-04
3076,542,169,3,"Works as expected, nothing special though.",2023-02-14
3077,200,809,5,Perfect in every way. Worth every penny!,2023-07-14
3078,168,777,4,Perfect in every way. Worth every penny!,2023-09-24
3079,69,565,4,Highly recommend! Excellent quality.,2023-05-15
3080,188,334,2,Poor quality and doesn't work as described.,2023-09-18
3081,123,95,4,Highly recommend! Excellent quality.,2023-04-03
3082,326,274,5,Absolutely love it! Exceeded my expectations.,2023-08-25
3083,45,688,4,Perfect in every way. Worth every penny!,2023-11-30
3084,297,210,2,Very disappointed with this purchase.,2023-05-17
3085,383,499,4,Absolutely love it! Exceeded my expectations.,2023-12-12
3086,258,226,2,Poor quality and doesn't work as described.,2023-05-18
3087,522,71,3,"Works as expected, nothing special though.",2023-07-17
3088,200,787,3,"Good product overall, but has some minor issues.",2023-12-02
3089,337,59,5,Highly recommend! Excellent quality.,2023-12-09
3090,273,865,5,Perfect in every way. Worth every penny!,2023-07-05
3091,115,825,5,Perfect in every way. Worth every penny!,2023-11-21
3092,73,300,1,Poor quality and doesn't work as described.,2023-10-03
3093,142,69,4,Perfect in every way. Worth every penny!,2023-07-27
3094,99,451,3,"Good product overall, but has some minor issues.",2023-10-16
3095,232,713,4,Perfect in every way. Worth every penny!,2023-03-10
3096,255,1023,3,"Good product overall, but has some minor issues.",2023-01-04
3097,364,664,3,"Good product overall, but has some minor issues.",2023-01-25
3098,161,142,4,Perfect in every way. Worth every penny!,2023-05-29
3099,276,17,5,Highly recommend! Excellent quality.,2023-10-25
3100,196,734,5,Perfect in every way. Worth every penny!,2023-08-10
3101,83,215,3,"Works as expected, nothing special though.",2023-04-25
3102,370,678,5,Absolutely love it! Exceeded my expectations.,2023-08-07
3103,207,781,4,Absolutely love it! Exceeded my expectations.,2023-04-29
3104,228,428,4,Absolutely love it! Exceeded my expectations.,2023-09-04
3105,16,893,1,Very disappointed with this purchase.,2023-06-19
3106,503,950,4,Perfect in every way. Worth every penny!,2023-10-26
3107,9,937,5,Highly recommend! Excellent quality.,2023-04-20
3108,370,269,4,Absolutely love it! Exceeded my expectations.,2023-03-19
3109,542,107,3,"Good product overall, but has some minor issues.",2023-12-28
3110,159,338,5,Absolutely love it! Exceeded my expectations.,2023-12-03
3111,306,304,5,Perfect in every way. Worth every penny!,2023-12-30
3112,17,990,4,Absolutely love it! Exceeded my expectations.,2023-04-12
3113,188,806,3,"Works as expected, nothing special though.",2023-01-20
3114,376,993,4,Absolutely love it! Exceeded my expectations.,2023-10-23
3115,111,890,5,Absolutely love it! Exceeded my expectations.,2023-05-21
3116,518,820,4,Perfect in every way. Worth every penny!,2023-06-05
3117,338,219,3,"Good product overall, but has some minor issues.",2023-08-21
3118,191,565,3,"Works as expected, nothing special though.",2023-12-20
3119,128,53,5,Highly recommend! Excellent quality.,2023-06-07
3120,326,716,3,"Good product overall, but has some minor issues.",2023-03-01
3121,460,925,2,Very disappointed with this purchase.,2023-12-02
3122,388,697,5,Perfect in every way. Worth every penny!,2023-08-14
3123,477,992,4,Highly recommend! Excellent quality.,2023-10-11
3124,27,6,4,Highly recommend! Excellent quality.,2023-04-17
3125,463,1017,2,Very disappointed with this purchase.,2023-04-12
3126,525,104,2,Very disappointed with this purchase.,2023-11-19
3127,159,686,5,Highly recommend! Excellent quality.,2023-06-05
3128,261,289,4,Perfect in every way. Worth every penny!,2023-02-17
3129,360,38,3,"Works as expected, nothing special though.",2023-11-16
3130,206,30,4,Absolutely love it! Exceeded my expectations.,2023-05-20
3131,316,716,3,"Good product overall, but has some minor issues.",2023-04-29
3132,392,618,5,Highly recommend! Excellent quality.,2023-03-30
3133,348,593,4,Perfect in every way. Worth every penny!,2023-03-05
3134,535,811,5,Perfect in every way. Worth every penny!,2023-11-13
3135,135,986,3,"Works as expected, nothing special though.",2023-05-11
3136,237,6,5,Perfect in every way. Worth every penny!,2023-08-06
3137,296,935,3,"Good product overall, but has some minor issues.",2023-12-22
